Latitude,Longitude,Seismic_Zone,Seismic_Zone_Reason,Green_Building_Suggestion,Green_Building_Reason
25.99980711242736,93.09809116294127,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
9.499901376728989,96.57417033344987,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
32.42963157280454,94.38096530490712,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
13.789020566116513,74.59996838651057,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
29.638732445757768,74.9161757262857,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
9.857627138036642,74.16118245946262,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
15.69028858807261,74.31510130287174,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
13.893352855890427,79.78902724381501,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
8.821904697581568,75.13985557011713,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
29.0156567227774,77.21344406419139,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
36.5295687831824,70.1121549142606,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
35.227563496758776,82.78731577419566,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
9.481877382967287,83.41932212785159,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
35.736609978221566,93.80192233737431,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
17.905152668978197,85.95397504824825,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
14.045808920485182,85.384232260756,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
28.876069398559746,72.58342422499298,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
10.537694554597053,77.88092964500963,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
30.421792757780942,73.32139591147983,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
12.212642890827016,77.59966792317041,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
33.05273921510299,94.34048506037617,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
25.53327657198025,83.91067310261725,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
25.462534048832854,80.22256874599714,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
35.97459403881495,72.63627989012188,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
29.466128998959846,75.12418222276483,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
14.579014249861022,84.78030419395279,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
28.380541389015065,75.48879992938299,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
23.52378757666537,90.36725584313056,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
16.09593264897682,80.1837038626582,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
28.202063968653245,91.19269244355112,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
8.61140179413569,85.22426567549918,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
32.38756896904157,90.21640673837389,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
17.046069478271274,68.35686898696315,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
23.174578157212068,91.8782750866165,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
22.548660345207892,83.15231506934305,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
14.743616278914057,90.94568456996387,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
23.761742803874235,79.87988905989502,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
20.91551287366699,69.03867847634893,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
35.27143455868432,90.66307900620785,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
9.110435125601242,96.50722870416193,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
22.26010726156087,83.65078968142083,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
35.87135226834863,81.32242732703186,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
30.111666104863453,69.32142369474624,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
13.179298799448159,89.38185943311254,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
20.04745167756184,87.79845044041642,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
9.534244126893597,96.89804254398715,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
15.249114180230814,90.88140068699472,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
14.389545657414544,70.2786356800336,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
31.88078908071045,73.90572865820954,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
34.83398422307695,93.99022554744282,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
8.631299236468978,88.47664873118543,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
30.212808949993118,76.42151682615025,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
21.14642149680789,83.60304695162823,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
25.504248114891567,79.50450421409728,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
26.34636407909771,82.98817330376657,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
21.521815504361005,69.38128494250425,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
29.20947050852636,81.72646194716984,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
18.844073347264263,87.06320785899779,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
28.94417809212918,89.1166678250255,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
29.54974449183389,80.94953400964994,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
35.40183164770005,83.35923883423901,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
19.569266011781174,85.15973378518719,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
12.3682749763836,73.67736852330755,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
29.689817753945718,68.179610489257,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
28.49271614637578,75.16846371214055,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
14.635659713457176,87.88628390648448,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
24.60171013815369,96.8272537657262,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
11.800154277976105,87.35079462833808,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
31.9457204551695,90.09123306313323,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
27.27499990282006,78.71603217479623,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
33.56345468034536,72.3191827788242,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
21.72666849673059,81.6236062417321,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
28.674100393795214,80.74140122197569,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
19.191201985922987,79.38397849604218,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
35.852960570441354,75.63838286101907,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
32.554513145732116,70.89562054702297,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
32.81866446757777,91.6006996430661,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
27.7105357127479,79.32346967698884,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
23.01915127847454,81.87910647317483,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
24.419812883573872,91.86061724043243,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
36.89396050993108,80.239847889506,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
28.128274626677268,71.33302991445436,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
21.8210227189508,80.78603869086788,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
17.218236159416847,69.85598954614514,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
15.088135754267517,70.61288763734514,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
27.884344082042436,83.66878394258063,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
27.123970534186082,95.64779676205424,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
9.346936812404108,96.56184382420534,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
22.5394436632578,79.10450701097929,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
14.221067582689017,74.89330472424388,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
17.087950424950492,80.97549168041496,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
14.794382466238734,92.99054850301623,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
28.271684878985162,89.4738654007022,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
34.79303325451205,85.28859543747092,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
20.44743920469525,70.39989051590412,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
21.393385305436954,76.22465125232316,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
17.663543354419446,89.72255729789383,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
27.870980329833834,72.64626967893616,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
27.43670235246076,91.79204697258412,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
27.475713906714166,73.96543689216628,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
19.64092599087971,95.09489573294334,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
16.485052144021516,69.2361238748502,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
27.70571021076731,94.18922393559342,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
23.55046778020666,91.25855036266336,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
19.101649226543458,82.44677043056458,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
30.922067998430585,74.76793565255136,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
22.071834181997943,95.22784358505274,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
10.520817271695856,89.87390020875722,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
17.254467100430997,83.80698033821795,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
36.46332883751587,89.82126117391303,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
34.02535254066821,87.69239138211272,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
20.18141898045793,93.31731252206393,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
29.638887323408714,82.12797175023114,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
35.3498152105542,73.42731048283267,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
36.3731058006757,74.10696571562484,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
31.058224075020856,95.96610042487603,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
36.340558465223005,82.35987522607073,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
23.513636742410227,72.85521716240724,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
11.287053049786973,85.02844613557541,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
31.985904150405894,88.81726347569864,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
25.486078440058908,95.84151773895513,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
20.121997189627773,77.23396524321458,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
31.211662443036243,88.01957692958435,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
23.823237572312074,70.2918676092193,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
15.995334910988461,79.29056616791338,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
29.844229172134234,94.75072865255834,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
30.73229458989016,73.72114515733122,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
11.866957998912502,85.72073232391851,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
10.662267837823077,89.09336170462555,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
12.29169360356219,69.21393298686138,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
18.62940323388826,80.36142397319269,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
19.37386318556052,86.76557451301088,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
12.678062479516171,79.97760313290169,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
35.711191546089566,87.06161432697198,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
18.609946952016045,70.45486441448716,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
36.3897608492926,71.90828008175882,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
33.38563240578057,78.04983590646565,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
11.136985092809578,80.75586329353472,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
30.26668702779037,85.74765160830727,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
17.638549747847335,69.35821353960448,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
36.66312449885466,92.89054265965866,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
15.001255928218896,77.69930659734959,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
17.695081212521053,79.05188518632954,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
16.76644062830249,68.29855612484485,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
17.975293232912883,96.32322491057369,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
20.597168986394095,79.90478807838105,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
35.941937748735114,71.59323479839551,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
26.07255414816268,80.89464637535846,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
24.77999750640445,74.17629460350531,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
8.897266206862904,71.15760861497064,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
31.64995810469492,87.50770953988625,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
26.821680024245545,72.3426825875722,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
18.706294227416105,72.86495891820269,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
27.952668701127017,84.12018223574562,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
14.770050387763188,89.22391314575847,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
35.53604586681486,68.2265621372316,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
30.752234877004888,76.28952418991052,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
20.595879853674457,94.13531175421748,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
32.381858377160114,72.4518085849718,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
36.032355985057876,84.62909734878636,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
19.928754464146962,72.7581607985455,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
13.998665738707952,69.26691695305313,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
18.172245138331032,84.79719697966365,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
29.009208992513685,90.35636369421493,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
36.64089014504964,92.17392558876269,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
27.68311322355177,73.78131008720503,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
29.22022057124169,84.17792767898693,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
28.997192798081468,86.98794074919289,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
14.720377699190804,93.21480339054183,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
36.24186004805787,92.16213164447545,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
29.35966967912545,70.70749173609708,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
20.32715769413236,73.95179127083532,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
30.634127246961224,91.98560468187978,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
11.787863853311288,95.99399857636107,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
16.581782527846364,85.01987378757147,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
27.67783148864398,72.67927845578286,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
35.20993040251368,81.8085812380796,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
17.99487294366151,87.97015496822925,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
23.66607602658719,81.54649963974673,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
27.498234609887813,91.35521099363886,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
9.550716493662794,84.17869831434169,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
18.41793899587161,89.81553834043393,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
18.028386548698318,93.91475974608959,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
27.78120636962426,69.44461633848492,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
33.75862325203134,79.73131204323533,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
36.81648814182505,89.80281145779296,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
13.81131384019415,95.10431462108623,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
11.62161142856002,69.44298523811023,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
9.276013171278086,70.96946355560583,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
30.77619703443549,96.90876574200979,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
22.373666121179127,78.83718660385502,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
18.16027730509787,92.209995202925,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
21.464515778619564,68.928737995796,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
34.57149286834907,82.01921219795605,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
14.453271542481026,86.39447257400106,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
28.944245623439677,92.31206464857905,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
18.47420291035081,72.76320078636643,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
30.946306214973063,94.18062328665911,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
22.00602325276135,86.65104707995323,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
29.385169513264476,73.13400125964203,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
30.493759876908396,87.55724076234911,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
35.39778157246572,75.27752091991799,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
20.79415447071566,77.6038024067776,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
11.36149892122834,74.32839560278556,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
13.949604167822919,82.10387871019503,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
25.432074825142966,85.25161267909543,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
30.30420112547614,84.50229480856036,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
27.255110123772706,83.11062680586681,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
34.12942640624859,78.37554858050615,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
29.127216729788362,68.46775573131359,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
34.53285554265405,71.31684317680649,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
33.63071681254666,80.25166889758064,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
34.767913281161796,71.04268222965706,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
19.404179962748536,89.86047067051238,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
21.54975054663995,73.71003172729964,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
10.704173015163262,80.63974955146716,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
22.38702038954984,69.60111245891235,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
11.140362866087461,78.31390537728538,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
28.67135347814024,96.62271413617384,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
32.005276967621,76.25295935181018,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
26.61129706026275,86.95190648924238,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
17.09747987819198,81.37371048028531,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
30.35645286844386,85.78170401281871,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
27.029246547647457,74.42175700467355,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
22.87556328621571,91.28930341456525,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
13.03619399156012,80.9281222020019,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
19.15268376462091,96.75750884500434,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
18.89376433969464,75.4968308999711,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
36.600857548991414,87.92751585324814,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
22.20996079842487,78.60630040553995,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
